ID_CLIENTE,QTD_SOL_LAST_30D,DAYS_SINCE_LAST,N_UNIQUE_DATES,QTD_REGISTROS_CLIENTE,JA_TENTOU_CANCELAR_max,QTD_FINANCEIRO_mean,QTD_SUPORTE_TECNICO_mean,QTD_OUTROS_mean,QTD_ADMINISTRATIVO_mean,TAXA_CONTATO_DIA
121975,1,23,9,9,1,4,1,0,2,9
175991,0,282,3,3,1,0,1,1,0,3
176081,1,11,22,22,0,14,7,0,1,22
61340,1,24,33,39,1,18,4,3,3,39
181960,1,30,21,35,1,16,5,4,0,35
136619,1,10,6,6,0,5,1,0,0,6
76887,0,148,3,3,0,2,1,0,0,3
172709,0,87,13,18,0,8,6,4,0,18
53705,0,280,14,19,0,7,5,2,2,19
183775,0,63,10,15,0,3,4,4,3,15
198833,0,62,2,2,0,0,1,1,0,2
193499,4,9,8,11,1,2,3,1,1,11
137132,0,208,35,48,1,36,4,1,1,48
190901,0,230,1,1,0,0,1,0,0,1
139743,1,11,25,30,1,18,8,0,0,30
129057,2,14,26,31,1,11,10,5,3,31
172957,0,140,11,16,1,3,5,2,5,16
189311,0,35,9,13,0,7,4,2,0,13
18262,3,7,61,79,1,38,24,3,1,79
162764,4,2,55,79,1,45,20,10,5,79
142599,0,190,16,18,1,11,6,0,0,18
186682,2,1,27,36,0,32,4,0,0,36
187744,0,63,11,15,0,3,5,4,3,15
195135,0,42,4,6,0,5,0,0,1,6
190648,2,10,3,3,0,1,2,0,0,3
186772,1,3,17,17,0,14,3,0,0,17
167666,0,73,13,18,0,2,11,4,0,18
184373,1,28,2,2,0,1,0,1,0,2
16300,0,32,10,14,1,2,6,1,4,14
164720,1,16,9,10,1,1,6,2,0,10
197941,0,76,8,13,0,0,3,5,5,13
145248,0,143,5,8,0,4,1,2,1,8
70112,0,195,20,32,1,2,14,3,8,32
195281,0,184,1,1,0,0,0,0,1,1
162483,0,527,7,9,0,0,7,0,1,9
196825,4,7,3,4,1,2,0,1,0,4
145880,0,56,10,11,0,4,6,0,1,11
153818,0,527,6,7,0,4,1,1,0,7
101321,4,30,42,73,1,42,5,8,1,73
122171,4,7,25,35,0,6,15,6,8,35
148479,1,17,26,31,1,19,3,6,0,31
98583,0,500,6,8,0,0,5,0,3,8
89830,0,94,39,57,1,12,14,11,8,57
159429,3,6,39,49,1,16,20,6,2,49
19332,2,9,27,38,1,15,5,7,8,38
167207,0,86,19,28,0,9,12,4,3,28
191731,4,3,18,24,1,7,4,3,7,24
165922,1,9,31,51,1,28,14,5,2,51
161214,0,120,9,10,0,5,4,1,0,10
159445,0,72,20,20,0,19,1,0,0,20
165734,2,8,35,39,1,32,5,0,0,39
188032,0,423,3,3,0,1,0,1,1,3
161744,2,3,30,34,1,14,9,5,2,34
46655,0,450,5,5,0,2,2,0,0,5
175075,3,8,15,18,1,3,6,5,3,18
120532,3,9,9,14,1,2,5,3,0,14
156051,2,4,39,55,1,40,7,0,0,55
195044,0,78,1,1,0,1,0,0,0,1
153308,0,99,44,49,0,36,11,1,0,49
163478,3,16,47,71,0,45,16,5,2,71
81104,2,3,11,15,0,8,4,0,0,15
165789,2,1,20,23,0,13,4,2,1,23
190851,1,28,7,8,0,2,4,2,0,8
178643,1,9,6,6,0,6,0,0,0,6
195513,0,174,3,3,0,0,0,0,3,3
44035,2,29,29,45,1,9,20,10,1,45
179832,4,2,39,52,1,42,3,3,0,52
109458,4,11,14,20,1,7,7,4,0,20
193269,1,2,8,11,1,5,0,1,0,11
188051,1,24,6,7,1,4,2,0,0,7
183035,0,111,31,33,0,30,1,1,1,33
33607,1,22,21,27,0,8,8,7,4,27
187789,0,108,7,8,0,4,3,0,1,8
132925,3,4,35,40,1,24,14,1,0,40
96640,0,108,17,25,0,11,6,1,7,25
188207,0,56,7,7,0,5,2,0,0,7
158206,0,151,9,10,1,5,1,2,0,10
194983,2,2,14,21,1,18,0,0,0,21
184024,0,67,3,4,0,3,0,0,0,4
138729,1,29,23,27,1,22,0,3,1,27
185786,0,93,25,34,0,20,13,1,0,34
137831,0,81,24,33,1,24,4,3,1,33
80295,3,23,21,29,0,12,7,3,7,29
144394,0,487,3,4,0,1,3,0,0,4
72503,4,2,5,8,0,0,7,1,0,8
167569,0,36,27,38,1,15,7,7,1,38
157713,1,18,24,35,1,16,3,3,8,35
31723,0,139,15,18,1,12,5,0,0,18
189482,1,1,5,6,0,3,1,0,2,6
64093,0,72,17,20,1,7,11,1,0,20
112337,0,259,7,7,0,4,2,1,0,7
179449,1,10,18,27,1,7,10,7,0,27
167121,2,1,25,29,0,20,6,3,0,29
188381,2,3,16,19,0,15,4,0,0,19
185154,4,10,28,33,0,31,1,1,0,33
146612,4,1,34,45,1,29,9,4,1,45
142990,2,4,50,64,1,41,4,7,0,64
175874,0,46,7,12,1,6,2,0,2,12
189959,3,13,22,27,0,4,18,2,3,27
83226,0,39,54,79,1,32,22,7,8,79
198263,2,14,2,2,0,1,1,0,0,2
164113,0,447,3,4,0,0,1,3,0,4
182224,4,8,41,50,1,37,6,6,0,50
144247,0,136,11,15,1,5,3,0,3,15
185424,2,16,22,36,0,22,12,0,2,36
145843,1,4,26,48,1,24,11,3,2,48
187890,0,143,6,6,0,0,3,3,0,6
170307,2,1,19,32,1,10,10,3,7,32
127997,0,71,42,55,1,41,8,1,2,55
174322,0,31,39,46,1,31,7,5,2,46
177579,4,7,35,47,1,35,2,2,0,47
158216,0,410,6,8,0,1,2,2,3,8
168073,0,31,9,11,1,5,2,1,1,11
185997,0,67,9,9,0,5,1,0,3,9
171654,0,71,29,31,0,26,4,0,1,31
149602,1,4,26,29,0,16,4,1,3,29
178439,1,10,7,8,0,1,4,1,2,8
158208,0,84,6,9,1,0,1,1,2,9
158138,3,2,42,51,1,45,0,0,1,51
66566,0,113,9,12,0,5,3,2,2,12
125545,1,22,16,19,1,12,4,1,0,19
170770,3,1,39,52,1,26,11,5,0,52
115450,1,11,15,21,1,12,2,5,0,21
106611,0,465,6,8,1,5,2,0,0,8
163263,0,274,4,4,0,2,1,1,0,4
183814,2,8,18,40,0,12,10,5,8,40
51770,0,184,21,26,0,2,15,3,2,26
165870,4,3,16,21,0,14,3,1,3,21
193199,4,9,23,37,0,34,1,0,2,37
95897,0,85,13,17,0,5,8,4,0,17
194536,0,78,9,16,0,0,7,3,5,16
174173,2,14,9,17,1,4,7,2,3,17
178318,0,521,4,6,0,0,3,2,1,6
32037,0,43,23,26,0,9,11,6,0,26
135528,4,18,13,18,1,10,2,4,1,18
128226,4,3,55,75,0,45,6,2,1,75
195771,0,74,2,2,0,2,0,0,0,2
192408,2,29,4,5,0,3,0,2,0,5
184626,2,10,24,32,1,21,3,4,1,32
195140,1,28,2,2,0,2,0,0,0,2
188418,4,15,29,43,1,25,6,6,1,43
78795,1,22,36,45,1,13,23,4,2,45
117650,0,69,26,29,0,25,2,1,0,29
155301,2,17,16,19,1,11,3,1,1,19
194313,4,16,7,8,1,6,1,0,0,8
192942,4,11,9,9,1,3,2,1,1,9
140189,4,8,26,38,1,23,7,1,2,38
187071,3,3,19,27,1,10,4,6,5,27
174103,0,67,23,31,1,17,5,5,0,31
189743,0,205,2,3,0,0,1,0,2,3
145780,0,71,13,16,0,9,5,0,2,16
139942,2,11,35,42,0,30,9,3,0,42
185215,1,15,14,23,1,13,2,4,0,23
180903,0,85,5,7,0,1,4,1,0,7
181145,0,337,2,2,0,0,0,1,1,2
198004,3,3,3,4,1,1,1,0,0,4
76879,2,8,48,70,0,36,25,5,3,70
173262,4,3,36,40,0,37,2,0,1,40
163939,0,36,36,50,1,33,5,2,3,50
191832,0,99,3,3,0,3,0,0,0,3
192069,1,1,5,9,0,5,2,0,2,9
196861,0,76,1,1,0,1,0,0,0,1
185949,3,23,13,19,1,1,11,5,1,19
197732,0,37,1,1,0,1,0,0,0,1
117579,0,301,3,3,0,2,0,1,0,3
38600,3,9,61,79,1,45,6,4,1,79
172531,0,59,42,54,1,27,14,2,4,54
101927,0,417,8,12,0,0,12,0,0,12
183803,0,102,12,17,1,4,4,4,2,17
169462,1,2,35,44,1,18,11,4,6,44
101905,2,24,19,33,1,27,1,0,0,33
172959,1,8,18,28,1,16,7,1,2,28
144781,0,521,2,2,0,0,2,0,0,2
122506,0,93,4,7,0,0,1,4,0,7
192575,0,115,4,7,0,1,1,3,2,7
147756,1,21,24,36,0,23,5,3,4,36
153113,0,34,9,14,0,11,2,0,1,14
132275,4,2,9,15,1,3,4,3,0,15
143253,0,527,5,5,0,0,4,1,0,5
169980,0,168,7,13,1,3,7,1,0,13
77138,3,22,31,39,1,32,3,3,0,39
163918,1,15,28,31,1,29,1,0,0,31
176718,0,100,5,8,1,7,0,0,0,8
174269,2,0,7,7,0,4,1,0,2,7
169170,2,15,40,55,1,21,11,9,6,55
140564,1,4,30,38,0,3,17,8,8,38
97379,0,155,20,26,1,15,7,2,1,26
150132,1,2,18,33,1,3,18,9,2,33
185327,0,527,2,5,0,0,0,2,3,5
145532,0,256,8,12,1,4,4,2,0,12
129548,0,31,14,27,0,8,11,6,0,27
173363,0,324,13,15,0,7,4,0,4,15
197282,1,20,2,2,0,1,1,0,0,2
161121,3,22,54,66,1,45,2,7,0,66
98265,0,32,20,29,1,14,8,3,2,29
156459,4,10,33,40,0,34,4,1,0,40
121140,0,527,1,2,0,0,1,0,0,2
56435,0,52,11,13,0,4,5,4,0,13
124434,0,408,3,3,0,1,1,0,0,3
151054,2,7,32,38,0,16,5,8,7,38
155390,3,2,19,28,1,14,5,3,0,28
157955,1,24,24,35,1,10,15,3,4,35
113061,1,24,26,32,1,12,10,1,7,32
198939,1,30,1,1,0,1,0,0,0,1
194652,0,121,3,3,0,2,0,1,0,3
176703,1,24,6,6,0,5,1,0,0,6
148534,2,10,27,39,1,21,13,1,0,39
192518,4,1,7,10,1,2,0,6,0,10
198843,0,60,2,4,0,0,1,2,1,4
173458,1,28,26,29,1,17,8,2,1,29
169121,1,2,14,24,1,9,5,5,2,24
96849,0,64,6,7,0,3,4,0,0,7
197621,0,53,2,3,0,2,0,0,1,3
166153,4,2,14,21,0,11,7,1,2,21
74101,1,24,34,38,0,27,6,1,4,38
192396,0,121,3,3,0,1,1,1,0,3
168474,2,2,9,12,0,7,3,0,1,12
172447,4,2,34,38,0,27,8,0,2,38
68823,4,8,24,35,1,12,4,6,8,35
168205,3,8,6,6,0,1,4,1,0,6
93987,1,23,18,18,0,16,1,1,0,18
137102,4,3,23,31,1,21,2,3,2,31
115380,3,9,26,37,1,21,9,2,0,37
161010,0,87,40,53,1,31,8,5,0,53
139839,0,527,2,3,0,2,1,0,0,3
169383,0,66,27,34,1,21,4,5,1,34
166620,0,31,29,42,1,20,14,4,2,42
105721,0,527,2,2,0,1,1,0,0,2
188229,4,3,22,30,0,16,5,5,3,30
136474,0,263,1,2,0,2,0,0,0,2
179391,3,7,34,42,0,26,9,6,0,42
82672,2,2,13,14,0,4,7,3,0,14
124650,4,6,61,79,1,45,25,10,2,79
197446,4,15,5,6,1,1,0,2,2,6
153709,2,2,17,18,0,7,9,2,0,18
